club_name_x,player_name,club_involved_name,fee_cleaned,league_name,year,age,position,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,height_cm,weight_kg,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,search_volume_sv
Levante UD,Esteban Saveljich,Rayo Vallecano,0.27,Primera Division,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0,80.0,1.0,69.0,72.0,1100000.0,10000.0,CB,Right,1.0,3.0,2.0,Medium/Medium,Lean,No,2300000.0,,RES,27.0,,2016-08-19,2020.0,,,51.0,32.0,43.0,44.0,69.0,76.0,,,,,,,,30.0,28.0,68.0,56.0,27.0,39.0,34.0,35.0,50.0,54.0,42.0,59.0,32.0,63.0,33.0,47.0,65.0,69.0,83.0,27.0,72.0,66.0,31.0,31.0,43.0,62.0,71.0,72.0,62.0,12.0,12.0,10.0,14.0,15.0,47+1,47+1,47+1,42+0,44+0,44+0,44+0,42+0,43+1,43+1,43+1,45+1,50+1,50+1,50+1,45+1,58+1,62+1,62+1,62+1,58+1,60+1,68+1,68+1,68+1,60+1,800.0
Real Valladolid CF,Fernando Calero,Espanyol,7.2,Primera Division,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.0
Celta de Vigo,Maxi Gómez,Valencia,13.05,Primera Division,2019,24.0,Forward,2963.0,1440.0,1523.0,Uruguay,35.0,16.0,19.0,13.0,6.0,7.0,5.0,3.0,2.0,1.0,0.0,7.0,5.0,2.0,48.0,18.0,30.0,6.0,1.0,0.55,0.15,0.39,0.38,0.41,228.0,1.46,62.0,85.0,494.0,593.0,0.18,26.0,85.0,-1.0,2.0,186.0,80.0,1.0,80.0,85.0,20000000.0,20000.0,ST,Right,1.0,3.0,3.0,Medium/Medium,Stocky,Yes,44600000.0,#Poacher,ST,9.0,,2017-07-01,2022.0,SUB,18.0,63.0,81.0,65.0,72.0,31.0,74.0,,,,,,,,56.0,85.0,81.0,76.0,76.0,76.0,68.0,53.0,58.0,77.0,61.0,65.0,45.0,77.0,53.0,79.0,73.0,71.0,80.0,76.0,65.0,21.0,83.0,60.0,67.0,65.0,35.0,20.0,23.0,7.0,8.0,13.0,12.0,6.0,79+1,79+1,79+1,72+0,76+0,76+0,76+0,72+0,73+1,73+1,73+1,71+1,67+1,67+1,67+1,71+1,52+1,52+1,52+1,52+1,52+1,49+1,48+1,48+1,48+1,49+1,10000.0
Celta de Vigo,Maxi Gómez,Valencia,13.05,Primera Division,2019,24.0,Forward,2963.0,1440.0,1523.0,Uruguay,35.0,16.0,19.0,13.0,6.0,7.0,5.0,3.0,2.0,1.0,0.0,7.0,5.0,2.0,48.0,18.0,30.0,6.0,1.0,0.55,0.15,0.39,0.38,0.41,228.0,1.46,62.0,85.0,494.0,593.0,0.18,26.0,85.0,-1.0,2.0,176.0,71.0,1.0,74.0,79.0,7500000.0,20000.0,"CAM, CM, LM, RM",Right,1.0,5.0,3.0,High/Medium,Lean,No,,,LM,6.0,Real Sporting de Gijón,,2019.0,,,70.0,67.0,74.0,76.0,51.0,61.0,,,,,,,,75.0,68.0,54.0,79.0,59.0,76.0,80.0,59.0,69.0,75.0,72.0,68.0,78.0,68.0,79.0,68.0,74.0,77.0,56.0,69.0,52.0,51.0,69.0,71.0,59.0,68.0,60.0,47.0,34.0,12.0,7.0,16.0,7.0,7.0,68+1,68+1,68+1,73+0,71+0,71+0,71+0,73+0,73+1,73+1,73+1,73+1,71+1,71+1,71+1,73+1,64+1,62+1,62+1,62+1,64+1,61+1,55+1,55+1,55+1,61+1,10000.0
Celta de Vigo,Mathias Jensen,Brentford,3.42,Primera Division,2019,25.0,Midfielder,235.0,96.0,139.0,Denmark,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,235.0,39.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,17.0,173.0,68.0,1.0,75.0,81.0,9000000.0,20000.0,CM,Right,1.0,4.0,3.0,Medium/Medium,Lean,No,20700000.0,,SUB,18.0,,2018-08-08,2023.0,,,74.0,67.0,73.0,75.0,64.0,70.0,,,,,,,"Flair, Long Passer (AI), Playmaker (AI)",63.0,65.0,50.0,76.0,50.0,73.0,63.0,66.0,75.0,74.0,74.0,74.0,87.0,74.0,79.0,71.0,72.0,87.0,63.0,69.0,65.0,59.0,69.0,80.0,69.0,80.0,76.0,63.0,54.0,5.0,13.0,10.0,8.0,12.0,68+1,68+1,68+1,72+0,72+0,72+0,72+0,72+0,74+1,74+1,74+1,73+1,74+1,74+1,74+1,73+1,69+1,70+1,70+1,70+1,69+1,68+1,64+1,64+1,64+1,68+1,17000.0
Celta de Vigo,Andrew Hjulsager,KV Oostende,0.45,Primera Division,2019,26.0,Midfielder,348.0,94.0,254.0,Denmark,15.0,7.0,8.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,9.0,2.0,7.0,1.0,0.0,0.78,0.78,0.0,0.0,0.0,0.0,2.33,39.0,23.0,348.0,116.0,0.26,275.0,1.0,-1.0,15.0,175.0,73.0,1.0,69.0,78.0,1600000.0,10000.0,"CM, RW, LW",Right,1.0,3.0,3.0,Medium/Medium,Lean,No,3700000.0,,SUB,16.0,,2017-01-31,2020.0,,,78.0,63.0,66.0,71.0,58.0,67.0,,,,,,,Speed Dribbler (AI),58.0,69.0,39.0,71.0,55.0,72.0,57.0,55.0,68.0,70.0,79.0,77.0,76.0,62.0,70.0,52.0,72.0,70.0,68.0,65.0,58.0,60.0,69.0,68.0,53.0,64.0,67.0,58.0,42.0,9.0,15.0,14.0,9.0,9.0,65+1,65+1,65+1,69+0,68+0,68+0,68+0,69+0,70+1,70+1,70+1,69+1,68+1,68+1,68+1,69+1,63+1,64+1,64+1,64+1,63+1,61+1,59+1,59+1,59+1,61+1,1200.0
Celta de Vigo,Facundo Roncaglia,CA Osasuna,0.225,Primera Division,2019,34.0,Defender,1674.0,981.0,693.0,Argentina,19.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,22.0,9.0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,76.0,88.0,209.0,0.0,0.43,268.0,297.0,97.0,21.0,179.0,76.0,1.0,75.0,75.0,4500000.0,20000.0,"CB, RB, LB",Right,2.0,3.0,2.0,Medium/High,Normal,No,9400000.0,,SUB,24.0,,2016-07-12,2020.0,,,64.0,53.0,68.0,64.0,76.0,71.0,,,,,,,"Dives Into Tackles (AI), Early Crosser",68.0,38.0,70.0,69.0,25.0,59.0,67.0,52.0,81.0,69.0,61.0,67.0,65.0,72.0,69.0,80.0,80.0,65.0,72.0,73.0,74.0,79.0,51.0,59.0,35.0,70.0,70.0,80.0,78.0,15.0,14.0,15.0,6.0,15.0,61+1,61+1,61+1,62+0,62+0,62+0,62+0,62+0,63+1,63+1,63+1,63+1,68+1,68+1,68+1,63+1,71+1,73+1,73+1,73+1,71+1,72+1,74+1,74+1,74+1,72+1,3900.0
Celta de Vigo,Emre Mor,Galatasaray,0.171,Primera Division,2019,23.0,Midfielder,367.0,187.0,180.0,Turkey,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,61.0,37.0,367.0,0.0,0.25,328.0,319.0,-1.0,25.0,169.0,64.0,1.0,74.0,85.0,9500000.0,15000.0,"LW, RW, ST, CF",Left,1.0,3.0,3.0,Medium/Low,Lean,Yes,21900000.0,#Acrobat,SUB,7.0,,2017-08-29,2022.0,,,84.0,65.0,61.0,83.0,28.0,50.0,,,,,,,"Avoids Using Weaker Foot, Selfish, Flair, Speed Dribbler (AI), Technical Dribbler (AI), Through Ball",68.0,67.0,41.0,67.0,65.0,84.0,56.0,38.0,47.0,79.0,88.0,81.0,95.0,66.0,93.0,65.0,65.0,64.0,40.0,62.0,55.0,28.0,67.0,62.0,49.0,64.0,30.0,21.0,29.0,13.0,10.0,7.0,13.0,6.0,67+1,67+1,67+1,74+0,72+0,72+0,72+0,74+0,71+1,71+1,71+1,72+1,62+1,62+1,62+1,72+1,55+1,48+1,48+1,48+1,55+1,51+1,40+1,40+1,40+1,51+1,155000.0
Celta de Vigo,Emre Mor,Galatasaray,0.171,Primera Division,2019,23.0,Midfielder,367.0,187.0,180.0,Turkey,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,61.0,37.0,367.0,0.0,0.25,328.0,319.0,-1.0,25.0,169.0,64.0,1.0,74.0,85.0,9500000.0,15000.0,"LW, RW, ST, CF",Left,1.0,3.0,3.0,Medium/Low,Lean,Yes,21900000.0,#Acrobat,SUB,7.0,,2017-08-29,2022.0,,,84.0,65.0,61.0,83.0,28.0,50.0,,,,,,,"Avoids Using Weaker Foot, Selfish, Flair, Speed Dribbler (AI), Technical Dribbler (AI), Through Ball",68.0,67.0,41.0,67.0,65.0,84.0,56.0,38.0,47.0,79.0,88.0,81.0,95.0,66.0,93.0,65.0,65.0,64.0,40.0,62.0,55.0,28.0,67.0,62.0,49.0,64.0,30.0,21.0,29.0,13.0,10.0,7.0,13.0,6.0,67+1,67+1,67+1,74+0,72+0,72+0,72+0,74+0,71+1,71+1,71+1,72+1,62+1,62+1,62+1,72+1,55+1,48+1,48+1,48+1,55+1,51+1,40+1,40+1,40+1,51+1,155000.0
Granada CF,Adrián Castellano,CD Numancia,0.27,Primera Division,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
FC Barcelona,Jean-Clair Todibo,FC Schalke 04,1.35,Primera Division,2019,21.0,Midfielder,158.0,0.0,158.0,France,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,158.0,79.0,79.0,0.0,1.14,-1.0,-1.0,-1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000.0
FC Barcelona,Carles Pérez,AS Roma,0.9,Primera Division,2019,25.0,Midfielder,0.0,0.0,0.0,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7600.0
FC Barcelona,Carles Pérez,AS Roma,0.9,Primera Division,2019,23.0,Forward,44.0,0.0,44.0,Spain,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,44.0,44.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7600.0
Atlético Madrid,Caio Henrique,Grêmio,0.45,Primera Division,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0
Getafe CF,Leandro Cabrera,Espanyol,8.1,Primera Division,2019,29.0,Defender,2794.0,1264.0,1530.0,Uruguay,32.0,15.0,17.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,32.0,12.0,20.0,11.0,1.0,0.06,0.0,0.06,0.0,0.12,1397.0,1.03,87.0,87.0,254.0,0.0,0.35,193.0,383.0,60.0,5.0,187.0,80.0,1.0,72.0,75.0,3200000.0,15000.0,"CB, LB",Left,1.0,3.0,2.0,Low/High,Normal,No,7000000.0,,SUB,6.0,,2018-07-11,2021.0,,,63.0,31.0,59.0,57.0,68.0,80.0,,,,,,,"Long Throw-in, Dives Into Tackles (AI), Power Header",60.0,23.0,79.0,69.0,27.0,52.0,46.0,48.0,59.0,62.0,61.0,64.0,66.0,60.0,53.0,42.0,91.0,76.0,82.0,35.0,78.0,65.0,34.0,45.0,49.0,56.0,55.0,75.0,78.0,10.0,16.0,10.0,15.0,16.0,50+1,50+1,50+1,52+0,50+0,50+0,50+0,52+0,53+1,53+1,53+1,56+1,58+1,58+1,58+1,56+1,66+1,66+1,66+1,66+1,66+1,68+1,71+1,71+1,71+1,68+1,2500.0
Valencia CF,Jeison Murillo,Sampdoria,11.97,Primera Division,2019,28.0,Defender,202.0,90.0,112.0,Colombia,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,101.0,67.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,23.0,182.0,78.0,1.0,81.0,85.0,19000000.0,40000.0,CB,Right,2.0,2.0,2.0,Medium/High,Normal,Yes,,,SUB,4.0,Inter,,2019.0,,,76.0,40.0,59.0,63.0,80.0,80.0,,,,,,,"Dives Into Tackles (AI), Power Header",56.0,37.0,77.0,69.0,54.0,58.0,38.0,26.0,62.0,64.0,75.0,76.0,77.0,73.0,72.0,68.0,89.0,72.0,80.0,13.0,88.0,81.0,45.0,54.0,46.0,73.0,78.0,82.0,85.0,14.0,13.0,8.0,11.0,14.0,59+1,59+1,59+1,58+0,58+0,58+0,58+0,58+0,58+1,58+1,58+1,61+1,62+1,62+1,62+1,61+1,73+1,74+1,74+1,74+1,73+1,75+1,80+1,80+1,80+1,75+1,27000.0
Sevilla FC,Munas Dabbur,TSG Hoffenheim,10.8,Primera Division,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7300.0
Sevilla FC,Chicharito,LA Galaxy,7.69,Primera Division,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
Sevilla FC,Chicharito,LA Galaxy,7.69,Primera Division,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
Sevilla FC,Guilherme Arana,Atlético-MG,2.7,Primera Division,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19000.0
Sevilla FC,Daniel Carriço,WH Zall,1.8,Primera Division,2019,32.0,Defender,2132.0,1244.0,888.0,Portugal,24.0,14.0,10.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,6.0,3.0,19.0,10.0,9.0,10.0,0.0,0.08,0.04,0.04,0.0,0.1,2132.0,0.8,112.0,89.0,213.0,2132.0,0.42,221.0,224.0,15.0,12.0,180.0,80.0,1.0,78.0,78.0,8000000.0,20000.0,"CB, CDM",Right,2.0,3.0,2.0,Medium/Medium,Normal,Yes,16800000.0,,SUB,6.0,,2014-06-23,2020.0,,,51.0,53.0,66.0,61.0,77.0,75.0,,,,,,,Injury Prone,61.0,48.0,76.0,74.0,47.0,58.0,39.0,54.0,75.0,64.0,47.0,54.0,60.0,71.0,68.0,66.0,92.0,59.0,77.0,50.0,85.0,76.0,57.0,62.0,62.0,79.0,79.0,77.0,78.0,14.0,10.0,15.0,15.0,12.0,61+1,61+1,61+1,59+0,60+0,60+0,60+0,59+0,62+1,62+1,62+1,61+1,67+1,67+1,67+1,61+1,68+1,73+1,73+1,73+1,68+1,70+1,77+1,77+1,77+1,70+1,2100.0
Deportivo Alavés,Mubarak Wakaso,JS Suning,3.6,Primera Division,2019,30.0,Midfielder,1664.0,944.0,720.0,Ghana,29.0,15.0,14.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,4.0,3.0,18.0,8.0,10.0,9.0,0.0,0.11,0.05,0.05,0.1,0.0,1664.0,0.97,92.0,57.0,185.0,1664.0,0.49,208.0,214.0,-1.0,9.0,171.0,72.0,1.0,74.0,74.0,6000000.0,20000.0,"CM, LM, RM",Left,1.0,2.0,3.0,High/High,Normal,No,12600000.0,,RCM,22.0,,2017-07-17,2020.0,,,87.0,64.0,72.0,76.0,70.0,78.0,,,,,,,"Dives Into Tackles (AI), Long Passer (AI), Long Shot Taker (AI)",74.0,55.0,50.0,75.0,76.0,74.0,66.0,57.0,70.0,75.0,87.0,87.0,81.0,77.0,85.0,85.0,85.0,81.0,74.0,68.0,81.0,71.0,69.0,69.0,36.0,65.0,75.0,72.0,69.0,10.0,16.0,7.0,15.0,14.0,70+1,70+1,70+1,73+0,73+0,73+0,73+0,73+0,73+1,73+1,73+1,74+0,73+1,73+1,73+1,74+0,75+,74+0,74+0,74+0,75+,74+0,72+1,72+1,72+1,74+0,2300.0
Deportivo Alavés,John Guidetti,Hannover 96,0.45,Primera Division,2019,29.0,Forward,620.0,347.0,273.0,Sweden,22.0,13.0,9.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,12.0,7.0,5.0,2.0,0.0,0.44,0.15,0.29,0.26,0.33,310.0,1.74,52.0,28.0,310.0,620.0,0.29,47.0,79.0,-1.0,5.0,185.0,79.0,1.0,79.0,82.0,16000000.0,30000.0,ST,Right,2.0,3.0,4.0,High/High,Stocky,Yes,34800000.0,,SUB,10.0,,2018-07-02,2022.0,SUB,17.0,65.0,80.0,68.0,75.0,43.0,76.0,,,,,,,,67.0,78.0,76.0,75.0,80.0,76.0,68.0,80.0,53.0,79.0,65.0,65.0,64.0,78.0,60.0,85.0,70.0,64.0,82.0,81.0,75.0,34.0,79.0,65.0,81.0,78.0,55.0,30.0,26.0,12.0,13.0,14.0,6.0,11.0,78+1,78+1,78+1,74+0,76+0,76+0,76+0,74+0,74+1,74+1,74+1,72+1,67+1,67+1,67+1,72+1,57+1,57+1,57+1,57+1,57+1,54+1,55+1,55+1,55+1,54+1,27000.0
CD Leganés,Youssef En-Nesyri,Sevilla FC,18.0,Primera Division,2019,23.0,Forward,2106.0,1176.0,930.0,Morocco,31.0,16.0,15.0,9.0,7.0,2.0,2.0,1.0,1.0,0.0,0.0,7.0,5.0,2.0,23.0,11.0,12.0,7.0,0.0,0.47,0.09,0.38,0.54,0.19,234.0,0.98,92.0,68.0,301.0,1053.0,0.3,30.0,142.0,-1.0,1.0,192.0,78.0,1.0,72.0,78.0,4300000.0,15000.0,"ST, LW",Left,1.0,4.0,3.0,Medium/Medium,Lean,No,10500000.0,,SUB,26.0,,2018-08-17,2023.0,,,76.0,70.0,53.0,71.0,33.0,58.0,,,,,,,,48.0,73.0,69.0,63.0,67.0,74.0,40.0,47.0,46.0,72.0,75.0,77.0,68.0,70.0,44.0,70.0,74.0,58.0,64.0,68.0,37.0,31.0,71.0,49.0,59.0,59.0,27.0,31.0,27.0,13.0,9.0,14.0,9.0,13.0,71+1,71+1,71+1,68+0,70+0,70+0,70+0,68+0,66+1,66+1,66+1,66+1,59+1,59+1,59+1,66+1,51+1,47+1,47+1,47+1,51+1,49+1,45+1,45+1,45+1,49+1,52000.0
CD Leganés,Martin Braithwaite,FC Barcelona,16.2,Primera Division,2019,29.0,Forward,1407.0,721.0,686.0,Denmark,19.0,10.0,9.0,4.0,1.0,3.0,5.0,3.0,2.0,0.0,0.0,6.0,4.0,2.0,19.0,8.0,11.0,5.0,0.0,0.58,0.32,0.26,0.12,0.39,352.0,1.22,74.0,74.0,281.0,281.0,0.32,62.0,13.0,-1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261000.0
CD Leganés,José Manuel Arnáiz,CA Osasuna,0.45,Primera Division,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,70.0,1.0,70.0,79.0,2700000.0,15000.0,"LM, ST, RM",Right,1.0,4.0,3.0,Medium/Medium,Normal,No,6600000.0,,SUB,16.0,,2018-08-13,2023.0,,,85.0,70.0,62.0,71.0,40.0,59.0,,,,,,,,63.0,66.0,66.0,65.0,62.0,69.0,58.0,47.0,61.0,68.0,86.0,84.0,87.0,67.0,82.0,82.0,49.0,69.0,62.0,68.0,40.0,29.0,67.0,63.0,67.0,67.0,56.0,27.0,28.0,13.0,15.0,9.0,14.0,13.0,70+1,70+1,70+1,70+0,69+0,69+0,69+0,70+0,68+1,68+1,68+1,69+1,62+1,62+1,62+1,69+1,56+1,52+1,52+1,52+1,56+1,54+1,47+1,47+1,47+1,54+1,70.0
CD Leganés,Owusu,Qarabag Agdam,0.27,Primera Division,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.0
Real Betis Balompié,Wilfrid Kaptoum,UD Almería,0.45,Primera Division,2019,24.0,Midfielder,776.0,332.0,444.0,Cameroon,10.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,12.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,65.0,78.0,388.0,0.0,0.23,278.0,293.0,-1.0,15.0,170.0,72.0,1.0,66.0,77.0,1100000.0,5000.0,"CM, CDM",Right,1.0,3.0,3.0,Medium/Medium,Normal,No,2500000.0,,RES,26.0,,2018-01-30,2020.0,,,60.0,62.0,65.0,69.0,58.0,59.0,,,,,,,Injury Prone,56.0,60.0,43.0,75.0,40.0,63.0,57.0,39.0,69.0,75.0,64.0,56.0,81.0,52.0,82.0,73.0,67.0,59.0,61.0,67.0,54.0,54.0,55.0,62.0,50.0,61.0,60.0,63.0,61.0,11.0,13.0,15.0,13.0,15.0,61+1,61+1,61+1,64+0,63+0,63+0,63+0,64+0,66+1,66+1,66+1,63+1,65+1,65+1,65+1,63+1,61+1,63+1,63+1,63+1,61+1,60+1,59+1,59+1,59+1,60+1,3300.0
Villarreal CF,Karl Toko Ekambi,Olympique Lyon,3.6,Primera Division,2019,28.0,Forward,2147.0,1124.0,1023.0,Cameroon,34.0,18.0,16.0,10.0,7.0,3.0,1.0,0.0,1.0,0.0,1.0,11.0,3.0,8.0,27.0,13.0,14.0,5.0,0.0,0.46,0.04,0.42,0.56,0.26,215.0,1.13,80.0,63.0,429.0,2147.0,0.21,20.0,220.0,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0
Villarreal CF,Cristian Espinoza,Quakes,2.07,Primera Division,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900.0
Levante UD,Erick Cabaco,Getafe,7.2,Primera Division,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0,75.0,1.0,75.0,81.0,8000000.0,15000.0,CB,Right,1.0,3.0,2.0,Low/High,Normal,No,18400000.0,,SUB,18.0,,2018-07-02,2022.0,,,67.0,38.0,51.0,57.0,75.0,75.0,,,,,,,,38.0,36.0,72.0,62.0,36.0,49.0,36.0,27.0,62.0,64.0,67.0,67.0,65.0,70.0,58.0,52.0,83.0,68.0,75.0,34.0,82.0,75.0,28.0,44.0,32.0,66.0,77.0,75.0,75.0,11.0,7.0,13.0,14.0,6.0,53+1,53+1,53+1,51+0,52+0,52+0,52+0,51+0,53+1,53+1,53+1,54+1,58+1,58+1,58+1,54+1,66+1,69+1,69+1,69+1,66+1,68+1,74+1,74+1,74+1,68+1,1300.0
